is_spam,sms,Predicted_Labels
0,joli god by way give u ticket sat eve speak x,ham
0,yeah that i think,ham
0,kim go tirunelvali wek se uncl i alreadi spend amount take dre so want moneyi give feb,ham
0,here got ur favorit oyster n got favorit sashimi ok lar dun say alreadi wait ur stomach start rumbl,ham
0,my sister go earn da,ham
1,get ofici england poli rington colour flag yer mobil tonight game text tone flag optout txt eng stop box wwx å,spam
0,hahahaus brain dear,ham
0,ju finish watch tv u,ham
0,k fyi im back parent place south tampa i might ned deal somewher els,ham
0,god morn love i go slep wish great day ful fele beter oportun you last thought babe i love you ki,ham
0,kothi print marandratha,ham
0,but havent got da topic yet rite,ham
0,ok problem yup im go sch rem corectli,ham
0,thank il kep mind,ham
0,ah ble how arm,ham
0,dear sirsalam alaikumprid pleasur mete today tea shopw pleas send contact number qatarakhesh indianpl save numberespect regard,ham
0,gal n boy walk park galcan hold ur hand boy u think would run away galno jst wana c fel walk heaven princegn,ham
0,what make hapi,ham
0,wish wonder wek,ham
0,swet heart you,ham
0,sir wait leter,ham
0,dude im long pisc im aquariu now,ham
0,x cours yr just mesag meseng lik r send,ham
0,i think steyn sure get one wicket,ham
0,neither in sterm voic im studi al fine me not sure thing resolv tho anyway have fab hol,ham
0,garbag bag eg jam bread hanaford wheat chex,ham
0,no it pride im almost ltgt year old takin money kid your supos deal stuf thi grownup stufwhi tel you,ham
0,sound beter even im costum im sure time finish tomorow txt end,ham
0,my birthday feb ltgt da,ham
0,so wana gym,ham
0,youd like you jerk,ham
0,are u awak is snow there,ham
0,and cours make stink,ham
1,u r subscrib textcomp wkli comp st wk fre question folow subsequ wk chargedpmsg unsubscrib txt stop custcar,spam
0,no go no open rom til thanksgiv without upcharg,ham
0,when guy plane come over,ham
0,wat ì now,ham
0,my parent my kidz my friend n my coleagu al scream surpris i wait sofa nake,ham
0,no sir that hr trip bu last wek have anoth audit next wednesday think might drive time,ham
0,do i i thought i put back box,ham
0,im home,ham
0,no one interest may busin plan,ham
0,yup paragon i havent decid whether cut yet he,ham
0,god morn princ have great day,ham
0,guai ìï shd haf sen he naughti ìï fre today can go joge,ham
0,aiyo co sm ì ì neva repli wait ì repli lar i tot ì havent finish ur lab wat,ham
0,live simpl love also simpl laugh simpl wine to simpl but be simpl dificult,ham
0,tel someth that okay,ham
0,ok,ham
0,hm shal bring botl wine kep us amus just joke il stil bring botl red white se tomorow,ham
0,thi ur face test ltgt select number tel ur face astrolog wait quick repli,ham
0,hey iouri gave number im wyli ryan friend,ham
0,yep get program your slack,ham
0,im insid oficestil file formsdon know leav me,ham
0,i think mentor percent sure,ham
1,cal send girl erot ecstaci just pmin to stop text cal nat rate,spam
1,camera you award sipix digit camera cal from landlin deliveri within day,spam
1,a å xma reward is wait for you our comput randomli pick loyal mobil custom receiv å reward just cal,spam
0,just tri figur im supos se coupl difer peopl wek we said wed get togeth i set date,ham
1,import mesag thi final contact atempt you import mesag wait custom claim dept expir cal now,spam
0,hi mom might back late ltgt,ham
1,datingi two these onli start sent text talk sport radio last wek ani conect think coincid,ham
0,lol oh got friend dog,ham
0,ok problem u frm him wat mat,ham
0,k il head min se,ham
0,do u konw waht rael friendship im gving yuo exmpel jsut ese tih msg evrey sple tih msg wrnog bt sitl yuo ra wihtuot ayn mitsak godnight amp have a nice slepswet dream,ham
0,i cant pick phone right now pl send mesag,ham
0,i want leav but im bare stay sane fight constantli help,ham
1,the curent lead bid to paus auction send out custom care,ham
1,fre entri grprize wkli comp chanc win late nokia psp å cash everi wktxt great,spam
0,somebodi set websit play hold em use eve onlin spacebuck,ham
0,it suni california the weather col,ham
1,you new mesag cal,spam
0,i make there squez ltgt buck dad,ham
0,god day you topray meremov teth pain maintain stuf,ham
0,how babe hope ok i shit night slep i fel aslep iåõm knacker iåõm dread work tonight what thou upto tonight x,ham
0,how friend help us problem they give stupid sugest land us anoth problem help us forgt previou problem,ham
0,im work pleas cal,ham
0,i gentl babi son take ltgt inch dep insid tight pusi,ham
0,not much no fight it wa a god nite,ham
0,okok okthenwhat ur today plan,ham
0,nt joke serious told,ham
0,watch ajith film ah,ham
0,oh i forgot tel u i get yovil phone,ham
0,al done hand in dont know mega shop asda count celebr that im do,ham
0,i dont know exactli could ask chechi,ham
0,duno lei shd b drive lor co go sch hr oni,ham
0,as want custom ofic discount oh,ham
0,that necesarili respect,ham
0,hi hope god day have beter night,ham
0,and he apar bf carli quick,ham
0,hard but true how much show amp expr love someonethat much hurt leav get seper ö ó û ud even,ham
0,babe i think i got ur broli i left english wil bring mrw u luv franx,ham
0,hi babe thank come even though didnt go weli want bed hope se son love kise x,ham
0,so gd got fre ice cream i oso wan,ham
0,pl give prometazin syrup ml ltgt min late fed,ham
0,so mani day sinc then,ham
0,dear angri busi dear,ham
0,yup msg me tat yiju then tot group mate co mete today mah im askin ì leav early wat mah co mayb ì haf walk v far,ham
0,are pub,ham
0,there first time everyth,ham
0,dadi shu shu loke u u wan tel ure singapor wat,ham
0,i ask u mete da ge tmr nite,ham
0,gr so handl victoria island trafic plu when album due,ham
0,nite nite pocay wocay luv u n e thing eva i promis ring u morowx,ham
0,east coast,ham
0,you get chicken broth want ramen unl there i know,ham
0,my slave i want take pictur today bright light cel phone bright light,ham
0,nope i forgot wil show next wek,ham
0,so reali what to how master and on,ham
0,im bruce amp fowler im mom car i cant park long stori,ham
0,i dont know oh hopefuli month,ham
0,hi elain today mete confirm,ham
0,ok ksri knw sivatat askd,ham
0,sori il cal late,ham
0,u horibl gal u knew dat go wif yest n u stil come n ask me,ham
0,otherwis part time job natuit,ham
0,oh yeah and diet flew window,ham
1,santa cale would litl one like cal santa xma eve cal bok time,ham
0,you didnt complet gist oh,ham
0,er yeah b sori just tel pubcaf sit come wen u,ham
0,if make time tonight whenev col text whenev around,ham
0,if i i pay atent,ham
0,thanx lot ur help,ham
0,your gona way specif,ham
0,jesu armand reali tri tel everybodi find,ham
0,im wif buy tix lar,ham
0,mode men left,ham
0,am slow use biola fne,ham
0,what youdo late sar x,ham
0,hey ive boke leson sun liao,ham
0,thank you generali date brotha,ham
0,by way make sure u get train worc foreg stret shrub hil have fun night x,ham
0,i thought id get watch co that kind thing u getanth and love much,ham
1,you guarant award mayb even å cash claim ur award cal fre it legitimat efrefon number wat u think,spam
0,god morn at repair shopth onli reason im hour,ham
0,and that fine i got enough bud last night least,ham
0,i back god journey let know ned receipt shal tel like pendent,ham
0,so take away money wori,ham
0,aight pick up open tonight,ham
1,late news polic station toilet stolen cop noth go on,ham
0,sac ned cari on,ham
0,just sing hu i think also import find someon femal know place wel prefer citizen also smart help navig through even thing like chose phone plan requir guidanc when doubt ask especiali girl,ham
0,what helo wat talk email adr,ham
0,except there chick huge bob,ham
0,im wonder right now,ham
0,wish beauti day each moment reveal even thing kep smile do enjoy it,ham
1,for sparkl shope break per person cal visit,ham
0,arun u transfr amt,ham
0,sori il cal late,ham
0,if hear loud scream ltgt minut caus gyno shove thing belong,ham
1,decemb onli had mobil mth you entitl updat late colour camera mobil fre cal the mobil updat co fre,spam
0,ok thk got it then u wan come wat,ham
1,txt cal no claim reward hour talk time use phone now subscribegbpmnth inc hr stoptxtstop,spam
0,u goin out nite,ham
0,i treasur everi moment spend togeth,ham
0,shal i bring us botl wine kep us amus onli joke i û l bring one anyway,ham
1,widelivecomindex wmlidadafirstrueåác c ringtoneåá,ham
1,get garden readi sumer fre select sumer bulb sed worth å the scotsman saturday to stop go notxtcouk,spam
1,urgent last wekend draw show å cash spanish holiday cal now claim tc rstm sw s pm,spam
0,ok lor,ham
0,i thought slide enough,ham
0,yup,ham
0,wel obvious peopl col coleg life went home,ham
0,ok lor ì reach mesag me,ham
0,where mumi boy is god bad is posit neg whi mumi made wait hm,ham
0,dhoni luck win big titleso win,ham
0,ye princ i want pleas everi night your wish comand,ham
0,what todaysundaysunday holidayso work,ham
0,no probabl ltgt,ham
0,reali hope work doesnt get stres have gr day,ham
0,have sen who back holbi,ham
0,shal cal dear fod,ham
1,urgent we tri contact last wekend draw show u å prize guarant cal claim code k valid hr p pm,spam
0,so li hai me bore da lectur repeat last wek stuf wast time,ham
0,pick variou point go yeovil motor project hour u take home max veri easi,ham
0,also fuck famili go rhode island wherev fuck leav alon wek i new bong gt,ham
0,ofcours i also upload song,ham
1,p per min cal germani bt line just p per min check planetalkinstantcom info ts cs text stop opt,spam
0,k i sent,ham
0,oh thank loti alreadi bought eg,ham
0,k i sent,ham
0,u studi sch go home anyway il b go sch late,ham
1,marvel mobil play ofici ultim spiderman game å ur mobil right now text spider game send u fre bal walpap,spam
0,i think rule tamilnaduthen tough peopl,ham
0,col shal go se go tip anyway are home got someth drop late so let go town tonight mayb mum take us in,ham
0,god afternon love how goe day how slep i hope wel boytoy i think,ham
0,ye i trust u buy new stuf asap i tri,ham
1,sm servic inclus text credit pl goto login qxj unsubscrib stop extra charg help comuk cm ae,spam
0,whi i wake gt,ham
0,now get step outa way congrat again,ham
0,love one law make hapi person love in way friendship one law never make ur friend fel alon aliv gud night,ham
1,privat your acount statement show unredem s i m point cal identifi code expir,spam
0,apo moka player,ham
0,perhap much easi give acount identif tomorow uni,ham
0,wait i msg ltgt min,ham
0,what told tel stupid hear wont tel anyth you you dad cale brother spoken not me,ham
0,god love limit god grace measur god power boundari may u god endl blese alway ur life gud ni,ham
0,i want insid everi night,ham
0,machan go gym tomorow wil come late godnight,ham
0,lol mad first woke gave in,ham
0,i went project centr,ham
0,it û s reasur crazi world,ham
0,just make diner,ham
0,ye pleas leav ltgt so ltgt leav,ham
0,oh oki lorw go sat,ham
0,you great role model you give much reali wish day miracl god reason everyth must say wish knew dont ive loke sinc young stil do have great day,ham
0,ya im referin mei ex wat no ah waitin u treat somebodi shld b rich liaoso gd den u dun work frm tmr onward,ham
0,mile smile r made frm leter u know difer smile ur face kep hapi even though i mile away u kep smile god nyt,ham
0,by way ive put skip right outsid front hous se hous is just pul it,ham
0,can pl send compani name in saibaba colani,ham
0,no i dont want hear anyth,ham
0,you big chic comon declar,ham
0,that col i want pleas you,ham
0,go join tomorow,ham
1,you award sipix digit camera cal landlin deliveri within day t cs box mbp yr waranti pm p på,spam
0,i want tel bad i fel basicali time i text late i ned drug,ham
1,privat your acount statement show unredem sim point cal identifi code expir,spam
0,total disapoint i text crazy shit got,ham
0,it efect irit just ignor,ham
0,what one then,ham
0,i think tantrum finish yeah il point,ham
0,compliment you wa away system how side,ham
0,hapen adventur,ham
0,hey chief give bel get thi ned talk royal visit st june,ham
0,ok anoth number,ham
0,i know thinkin malaria but relax children cant handl malaria she would wors gastroenter if take enough replac lo temp reduc and give malaria med vomit it self limit iln mean day complet stop,ham
0,aiyah ok wat long got improv alreadi wat,ham
1,want explicit sex sec ring now cost pmin gsex pobox wcn x,ham
0,i cant believ atach i se everi day i know best get babe i go teach cla midnight,ham
0,just slepingand surf,ham
1,ask mobil if chatlin inclu in fre min india cust serv sed ye ler got mega bil dont giv a shit bailif due in day i o å want å,ham
0,yeah ju rite,ham
0,armand say get as epsilon,ham
0,u stil havent got urself jacket ah,ham
0,im take derek amp taylor walmart im back time done leav mous desk il text priscila readi,ham
0,hi durban stil number,ham
